id,pop_size,lex_size,vocab_size,epsilon,speech_len,alpha,beta,a_mult,strength,num_folds,model,param_grid,scoring,rho,score
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6404315167830035,0.7487
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.704145887556486,0.8382
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.661569087436276,0.7864
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7297036601160845,0.8664999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7406317518713105,0.8669
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6441981296814542,0.7626999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7958419337788014,0.9156000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6936000670169775,0.8168
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6412031379569235,0.7529999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6269240699805778,0.7264999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6331436590921575,0.7417
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7043408084879903,0.837
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7373834777040685,0.8722
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7151865054912767,0.8469
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.9047177431661058,0.9738
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7252065874617022,0.8515
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7162530520570055,0.851
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8673727395923196,0.9623999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6311361790455119,0.7304999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8586592009172691,0.9537000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.9140307636633538,0.9773
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6065608742021046,0.7067
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7698811889815123,0.8957
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7677109603105192,0.8966999999999998
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6354714102789405,0.7446
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7493786061087838,0.8825000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.862568749604975,0.9541999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8567535237802697,0.9556000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7293047260113761,0.8619999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8789248240082257,0.9662000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8939993499718725,0.9722
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.5683865441799388,0.6327999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.679171570525618,0.8126
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6198108455592763,0.7229
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8046493160405785,0.9245000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6042201112637975,0.6973999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8021808351447588,0.9259000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6014025513176587,0.6887000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6639825390166604,0.7816
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7238152837330393,0.857
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6708853059171851,0.7948999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7216296117878298,0.8484
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.617163804695056,0.7233
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7679468491015935,0.8946
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8297600113816224,0.9347
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6681272250442154,0.7924
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6845752443741503,0.8201
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.877226168529071,0.9635
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6004167165317262,0.6944
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6561810439179743,0.7735
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7317994220583834,0.8621000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.9085360525156978,0.9766999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.690169675221262,0.8138
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7532405865113408,0.8835000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8409020862534126,0.9491999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6949713453866815,0.8196
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7507824357211971,0.8840999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7415136398321656,0.8804000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6742482383994151,0.7937000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6536832709421,0.7654
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6570994552710719,0.7702
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.5924930667993918,0.6881
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8341888690209468,0.9397
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7357539541886341,0.867
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6775061178440587,0.7998999999999998
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8733544098912199,0.9609
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6360808050050413,0.7415
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7344171483452985,0.8638999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7263186404948454,0.8591000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.670121925526665,0.7907000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8317052531430837,0.9385000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7876835094094016,0.9174
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6012869592469157,0.6979
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7066768159088053,0.8387
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7762916321480378,0.9033
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7582187526288766,0.8858
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.9216796513987144,0.9783999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8027196374628411,0.9219000000000002
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7993572441860939,0.9207000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7199126211635694,0.8524
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7310749682667214,0.8610000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7519701930806082,0.8843
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7276279218147516,0.8556000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7449718273095377,0.8826999999999998
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.5480538889247982,0.6066
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6640790130274398,0.7882999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6938388619341116,0.821
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8750307522658498,0.9599
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7532754266528134,0.8887
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6930640974249845,0.8219
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6857028988242136,0.8130000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8341110374813332,0.9401999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7542827870049822,0.8836999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7063104259953047,0.8351000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8829338473157033,0.9664999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7645503009049364,0.8973000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6766371205301559,0.7926
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.793231780992609,0.9124000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8320181886916458,0.9408000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8874631096835763,0.966
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8290432419224337,0.9391
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6500654427837036,0.7642
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6751025478796149,0.7988999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8451045611993704,0.9456
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7678373286397651,0.8950000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6345509646230345,0.7432000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7067554308751582,0.843
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7565029600278812,0.8903000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8740912334328732,0.9579000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7375422787780924,0.8715999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7381773042069635,0.8702
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6277762064102683,0.7296000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7104406794100517,0.841
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6686210636990756,0.7975000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.765205762789634,0.9021000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.75143271284496,0.8821
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7069775926982023,0.8373999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7145230482310596,0.8536999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.5869987778747588,0.6705
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.5739066465398703,0.6449999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7029949081980006,0.8352999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6992494407299595,0.8331
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8770046606448445,0.9624
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6422340843705399,0.7613
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.728483761761183,0.8617000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.708627245372916,0.8356999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7485243891691524,0.8802999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7590875566136935,0.8858
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7554871447230325,0.8841000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7046055814606003,0.8376000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6584813229970379,0.7792
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6847058874739342,0.8128
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6847254085215146,0.8126999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.5922574488280692,0.6707
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6970293562931545,0.8241999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7138504267459307,0.8503000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8581167401645693,0.9542999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6521919293356419,0.7678
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8141357342916838,0.9263999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7272745803344297,0.8593
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7269234323768474,0.8553999999999998
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6700701349044654,0.7903
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6943426915504927,0.8231999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6643542052618057,0.788
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8475919992185661,0.9484999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.671372777281413,0.7962
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.697406390234225,0.827
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.818439102823425,0.9309999999999998
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8482452956857092,0.9502
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6592726625408808,0.7801
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6961105798573972,0.8326
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8586916988179694,0.9546000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8080402726402907,0.9273999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8690308023088371,0.9578999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8806035254431386,0.9624
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6481322701893244,0.7661
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8166503720254645,0.9303000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.707089244017848,0.8416
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7874380671913127,0.9132999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.5901559228008588,0.6772
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6932890763387125,0.8192
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.789765249070641,0.9118999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7150579143672012,0.8535999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.735332579816439,0.8622
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6798008812974325,0.8046
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7211659646756752,0.8523999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6218890176094646,0.7266000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7454924152442148,0.8756999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6732029807459629,0.7995
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7537109661935046,0.8859999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8540898367703935,0.9541000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6549020630794221,0.7786
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8681503426345242,0.9592
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6086462153356345,0.708
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7042630005770515,0.8301000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7502714169905653,0.8777999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6696188756430419,0.7961
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7474842922794943,0.8802
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7371580251306351,0.8693000000000002
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7701422277196598,0.9018
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8365861235214922,0.9434999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7484279788637651,0.8798999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7312727041612637,0.8686
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7162051335259183,0.8417999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.84285939705275,0.9454
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8864775552668326,0.9671
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6042713994191988,0.7048
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.9280919778284544,0.9807
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6386419156954384,0.7516
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6518648263705195,0.7737
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6849009144666062,0.8070999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.5829926850307997,0.6581
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6434964467595258,0.7499
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6078671255028278,0.7011000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6621779850005884,0.7818
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7895755062888105,0.9143000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7200258349907893,0.8519
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.5884374531568279,0.6729
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8431091670659652,0.9504999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8983731071352726,0.9700000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8496359510404807,0.9509000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7383645982045262,0.8713000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7352955801950334,0.8652000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8799645731731058,0.9651
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.733164254418894,0.8631
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8155475187930845,0.932
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7550212047500693,0.8827000000000002
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7873152155009615,0.9118
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8862987901119437,0.9642
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8749759237793504,0.9632
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7066964070579418,0.8370000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7837994642876667,0.9095000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.73743621811657,0.8675
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7896943308829236,0.9147000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.716807733498457,0.8454
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6352561239651721,0.7437000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6719322621946707,0.7916000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6932433346850809,0.8240999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6338442873616279,0.749
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7781532592112161,0.9074000000000002
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7273443371751795,0.8633000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6818944681844337,0.8054
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7518091009850786,0.8760999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7404239323798656,0.8734
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.8446489640522294,0.9479
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7559492396581685,0.8865000000000001
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7123965332819227,0.8452
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.6294020269579127,0.7243999999999999
5,10000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},accuracy,0.7983954745807396,0.9201
